year,measure_id,Electricity-Heating KWh/m2,Natural Gas-Heating KWh/m2,Electricity-Cooling KWh/m2,Electricity-Water Systems KWh/m2,Natural Gas-Water Systems KWh/m2,Electricity-Interior Lighting KWh/m2,Electricity-Interior Equipment KWh/m2,District Heating-Interior Equipment KWh/m2,Electricity-Fans KWh/m2,Electricity-Pumps KWh/m2,Electricity-Heat Recovery KWh/m2,Savings Electricity-Heating KWh/m2,Savings Natural Gas-Heating KWh/m2,Savings Electricity-Cooling KWh/m2,Savings Electricity-Water Systems KWh/m2,Savings Natural Gas-Water Systems KWh/m2,Savings Electricity-Interior Lighting KWh/m2,Savings Electricity-Interior Equipment KWh/m2,Savings District Heating-Interior Equipment KWh/m2,Savings Electricity-Fans KWh/m2,Savings Electricity-Pumps KWh/m2,Savings Electricity-Heat Recovery KWh/m2,Electrical Energy Savings Intensity KWh/M2,Natural Gas Energy Savings Intensity Kwh/M2,Electrical Cost Savings Intensity $/M2,Gas Cost Savings Intensity $/M2,% Energy Savings,Net Cost Savings Intensity $/M2,Base Total Elec Savings $,Base Total Gas Savings $,Base Total Energy Cost Savings $,GHG Savings (tonnes) at bldg and des level,GHG Savings %,Capital Cost $,Base ECM Payback (yrs),2015 EUI kWh/m2,2018 EUI kWh/m2,2020 EUI kWh/m2,2023 EUI kWh/m2,2025 EUI kWh/m2,2028 EUI kWh/m2,Elec Savings 2023 kWh,Gas Savings 2023 m3,Gas+Elec Savings 2023 kWh,2015 Baseline Gas $/m2,2015 Baseline Elec $/m2,,,,,,,,,,,,,,,,,
2015,air_temp_reset_enabled,0.674214425,331.9765461,3.733557499,3.09476273,12.97952381,40.10630588,6.560240405,0.347816708,15.44836962,8.945379784,0,0.175003997,12.56977467,-0.608611605,-0.000183897,0.00068956,1.775808889,0.164509086,0,0.171987345,-0.486971974,0,1.19154184,12.57046423,0.134644228,0.20364152,3.144676147,0.338285748,27312.85093,41309.08971,68621.94,666.72,,631774.464,9.206595705,423.866717,424.8850506,410.7950496,371.5305962,360.9388276,360.9388276,241706.6454,242244.6619,2791650.455,,,,,,,,,,,,,,,,,,,
2015,baseline,0.849218423,344.5463208,3.124945893,3.094578833,12.98021337,41.88211477,6.724749491,0.347816708,15.62035696,8.45840781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,0,#DIV/0!,437.6287231,438.6801197,424.1326479,383.5933652,372.6577056,372.6577056,0,0,0,,,,,,,,,,,,,,,,,,,
2015,boiler_eff_upgrade,0.833241499,330.0680604,3.732215382,3.022240969,12.98017102,39.7721469,6.480221218,0.347816708,15.09511943,8.536921001,0,0.015976924,14.47826038,-0.607269489,0.072337864,4.23501E-05,2.109967868,0.244528273,0,0.525237532,-0.078513192,0,2.28226578,14.47830273,0.257896033,0.234548504,3.829860251,0.492444537,52314.72612,47578.63318,99893.36,928.49,,3284997.946,32.8850483,420.8681546,421.8792842,407.8889602,368.9022754,358.3854362,358.3854362,462962.1781,279010.5032,3399914.844,,,,,,,,,,,,,,,,,,,
2015,boiler_reset,0.850014218,252.7119024,3.766072812,3.094566675,12.98017102,40.10630588,6.560240405,0.347816708,15.26846462,4.635975407,0,-0.000795796,91.83441838,-0.641126919,1.21573E-05,4.23501E-05,1.775808889,0.164509086,0,0.351892347,3.822432402,0,5.472732167,91.83446073,0.618418735,1.487718264,22.23510199,2.106136999,125447.4772,301786.6252,427234.10,4300.39,,52574.35903,0.123057496,340.3215302,341.1391477,329.8263211,298.3009892,289.7968847,289.7968847,1110154.666,1769736.383,19738958.69,,,,,,,,,,,,,,,,,,,
2015,cooling_cop_3_0,0.850014218,324.2445797,2.897635265,3.039463153,12.98017102,39.34498371,6.396055075,0.347816708,14.85834996,8.095829655,0,-0.000795796,20.30174107,0.227310629,0.05511568,4.23501E-05,2.537131066,0.328694416,0,0.762007006,0.362578155,0,4.272041156,20.30178342,0.482740651,0.328888891,5.615222054,0.811629542,97924.90645,66715.76939,164640.68,1491.10,,792658.5621,4.814475876,413.0548985,414.0472569,400.3166579,362.053746,351.7321479,351.7321479,866592.0925,391234.4501,4984849.462,,,,,,,,,,,,,,,,,,,
2015,dcv_enabled,0.825638274,284.7383623,3.997057543,3.094550528,12.98014089,41.88211477,6.724749491,0.347816708,15.72690036,8.419737636,0,0.023580149,59.80795848,-0.872111649,2.8305E-05,7.24811E-05,-4.27484E-10,-1.59872E-14,0,-0.106543395,0.038670174,0,-0.916376417,59.80803096,-0.103550535,0.968890102,13.45699024,0.865339566,-21005.43316,196541.2949,175535.86,2009.94,,1624430.132,9.254121159,378.7370685,379.6469788,367.0571588,331.9732435,322.5091945,322.5091945,-185888.789,1152556.976,11946289.91,,,,,,,,,,,,,,,,,,,
2015,ecm_cold_deck_reset_control,0.991552181,324.273671,2.220364152,3.095149408,12.98010455,41.88211477,6.724749491,0.347816708,15.79794516,8.470040321,0,-0.142333758,20.27264982,0.904581741,-0.000570575,0.00010882,-4.27484E-10,-1.59872E-14,0,-0.177588197,-0.011632511,0,0.572456701,20.27275864,0.064687607,0.32841869,4.763219194,0.393106297,13122.01049,66620.38809,79742.40,837.14,,631774.464,7.922692009,416.7835077,417.784824,403.9302802,365.3219724,354.9072022,354.9072022,116123.9866,390675.1153,4228493.622,,,,,,,,,,,,,,,,,,,
2015,economizers_enabled,0.8502402,331.1064879,3.63502779,3.094566675,12.98017102,40.10630588,6.560240405,0.347816708,15.26879942,8.510764506,0,-0.001021778,13.43983286,-0.510081897,1.21573E-05,4.23501E-05,1.775808889,0.164509086,0,0.351557546,-0.052356696,0,1.728427308,13.43987521,0.195312286,0.217725978,3.466020789,0.413038264,39619.48779,44166.15018,83785.64,793.04,,238982.7874,2.85231208,422.4604205,423.4753756,409.4321221,370.2979394,359.741312,359.741312,350614.9362,258999.0289,3076920.503,,,,,,,,,,,,,,,,,,,
2015,envelope_ecm_roof,0.815812008,321.7447092,3.535632002,3.094332315,12.9800053,41.88211477,6.724749491,0.347816708,15.03324501,8.107503047,0,0.033406415,22.80161163,-0.410686109,0.000246518,0.00020807,-4.27484E-10,-1.59872E-14,0,0.587111954,0.350904763,0,0.56098354,22.8018197,0.06339114,0.369389479,5.338498597,0.432780619,12859.01953,74931.39463,87790.41,926.95,,28452014.95,324.0902236,414.2659198,415.2611877,401.4903324,363.1152388,352.7633792,352.7633792,113796.633,439412.4994,4739191.363,,,,,,,,,,,,,,,,,,,
2015,envelope_ecm_wall,0.92097143,331.6036226,3.687605524,3.09426638,12.98002037,41.88211477,6.724749491,0.347816708,15.21998375,8.104358878,0,-0.071753007,12.94269817,-0.562659631,0.000312452,0.000193005,-4.27484E-10,-1.59872E-14,0,0.400373212,0.354048932,0,0.120321957,12.94289117,0.013596381,0.209674837,2.984999028,0.223271218,2758.053114,42532.96003,45291.01,491.20,,24844217.74,548.5463012,424.5655099,425.5855224,411.4722924,372.143107,361.5338767,361.5338767,24407.54968,249421.6792,2649898.91,,,,,,,,,,,,,,,,,,,
2015,envelope_ecm_windows,0.974108623,339.7772605,3.795036009,3.094540388,12.98002037,41.88211477,6.724749491,0.347816708,15.58602715,8.436429879,0,-0.1248902,4.769060268,-0.670090115,3.84452E-05,0.000193005,-4.27484E-10,-1.59872E-14,0,0.034329812,0.021977931,0,-0.738634128,4.769253273,-0.083465656,0.077261903,0.921013392,-0.006203753,-16931.17534,15672.73155,-1258.44,42.82,,39931393.24,-31730.77233,433.5981039,434.6398171,420.2263294,380.0604189,369.2254782,369.2254782,-149833.4101,91907.99367,817619.1549,,,,,,,,,,,,,,,,,,,
2015,exhaust_fans_occ_control,0.016772719,308.5602705,3.564204718,2.962815549,9.449661002,36.82269855,5.875942487,0,10.37096947,7.815323655,0,0.832445703,35.98605029,-0.439258825,0.131763284,3.530552369,5.059416221,0.848807004,0.347816708,5.249387491,0.643084155,0,12.32564503,39.86441937,1.392797889,0.645803594,11.92564876,2.038601483,282531.8373,131002.5506,413534.39,3622.74,,138358.5111,0.334575588,385.4386587,386.3646694,373.552078,337.8473678,328.2158565,328.2158565,2500281.746,768224.8338,10586858.94,,,,,,,,,,,,,,,,,,,
2015,fans_to_variable,0.850070637,331.2371552,3.76339709,3.094566675,12.98017102,40.10630588,6.560240405,0.347816708,15.15274016,8.531450425,0,-0.000852214,13.30916565,-0.638451197,1.21573E-05,4.23501E-05,1.775808889,0.164509086,0,0.467616807,-0.073042616,0,1.695600912,13.309208,0.191602903,0.21560917,3.428661813,0.407212073,38867.03209,43736.75127,82603.78,782.51,,213728.331,2.58739155,422.6239142,423.639262,409.5905737,370.441246,359.8805331,359.8805331,343956.0362,256480.9488,3043755.497,,,,,,,,,,,,,,,,,,,
2015,hrv_enabled,0.796456441,285.2587712,4.167054878,3.094566675,12.980091,41.88211477,6.724749491,0.347816708,15.73285335,8.408885756,3.042496953,0.052761981,59.28754957,-1.042108984,1.21573E-05,0.000122369,-4.27484E-10,-1.59872E-14,0,-0.112496385,0.049522054,-3.042496953,-4.09480613,59.28767194,-0.462713093,0.960460285,12.61180149,0.497747193,-93862.27627,194831.2898,100969.01,1430.11,,11751069.83,116.382932,382.4358573,383.3546538,370.6418803,335.2153315,325.6588555,325.6588555,-830639.613,1142529.169,11195983.22,,,,,,,,,,,,,,,,,,,
2015,infil_reduce,0.587512873,223.5534361,3.662343114,3.025188653,12.97981565,41.47220515,6.636254775,0.347816708,12.63523368,5.825726101,0,0.26170555,120.9928847,-0.537397221,0.069390179,0.000397721,0.409909623,0.088494716,0,2.985123284,2.632681708,0,5.90990784,120.9932824,0.667819586,1.960091175,28.9979116,2.627910761,135468.5386,397608.415,533076.95,5436.32,,3868326.887,7.256601247,310.7255328,311.4720464,301.1430376,272.3593003,264.5947535,264.5947535,1198836.625,2331654.286,25742565.95,,,,,,,,,,,,,,,,,,,
2015,lights_reduce_70p,0.912263868,354.2103986,3.215558926,3.09466348,12.98023128,29.31771233,6.724749491,0.347816708,15.73753136,8.593328291,0,-0.063045446,-9.664077835,-0.090613033,-8.46475E-05,-1.79118E-05,12.56440245,-1.59872E-14,0,-0.117174396,-0.134920481,0,12.15856444,-9.664095747,1.373917782,-0.156558351,0.569996567,1.217359431,278701.97,-31758.17464,246943.80,1794.85,,4187706.743,16.95813713,435.1342544,436.1796581,421.7151063,381.4068962,370.5335694,370.5335694,2466389.115,-186236.2093,506007.9643,,,,,,,,,,,,,,,,,,,
2015,occupancy_setback,1.110447239,316.659655,3.972453886,3.094790638,12.97954205,41.88211477,6.724749491,0.347816708,15.5441697,8.307317139,0,-0.261228816,27.88666578,-0.847507993,-0.000211805,0.000671324,-4.27484E-10,-1.59872E-14,0,0.076187267,0.15109067,0,-0.881670677,27.8873371,-0.099628786,0.451774861,6.170908124,0.352146075,-20209.8986,91643.43411,71433.54,857.01,,929500.2525,13.01209923,410.6230566,411.6095726,397.9598118,359.9221711,349.6613409,349.6613409,-178848.6601,537415.2,5478153.445,,,,,,,,,,,,,,,,,,,
2015,plug_loads_90_percent,0.849693687,342.8584827,3.738043382,3.094540388,12.98017102,41.88211477,6.724749491,0.347816708,15.74901745,8.53882365,0,-0.000475265,1.687838101,-0.613097489,3.84452E-05,4.23501E-05,-4.27484E-10,-1.59872E-14,0,-0.128660486,-0.080415841,0,-0.822610635,1.687880451,-0.092955002,0.027343663,0.197717785,-0.065611338,-18856.10802,5546.71679,-13309.39,-83.89,,537436.1594,-40.380221,436.7634532,437.8127711,423.2940622,382.8349329,371.920895,371.920895,-166868.2126,32527.0429,175521.7127,,,,,,,,,,,,,,,,,,,
