baseline_id,building_name ,vintage_name ,year,measure_id ,Percent of Total Base Area,Electricity-Heating KWh/m2,Natural Gas-Heating KWh/m2,Electricity-Cooling KWh/m2,Electricity-Water Systems KWh/m2,Natural Gas-Water Systems KWh/m2,Electricity-Interior Lighting KWh/m2,Electricity-Interior Equipment KWh/m2,District Heating-Interior Equipment KWh/m2,Electricity-Fans KWh/m2,Electricity-Pumps KWh/m2,Electricity-Heat Recovery KWh/m2,baseline-Electricity-heating kWh,baseline-Natural Gas-heating kWh,baseline-Electricity-Cooling kWh,baseline-Electricity-Water Systems kWh,baseline-Natural Gas - Water Systems kWh,baseline-Electricty-Interior Lighting kWh,baseline-Electricity-Interior Equipment kWh,baseline-District Heating-Interior Equipment kWh,baseline-Electricity-Fans kWh,baseline-Electricity-Pumps kWh,baseline-Electricity-Heat Recovery kWh,baseline total energy kWh,Gas Energy Savings kWh,Electric Energy Savings kWh,Total Savings kWh,Gas Energy Savings $,Electric Energy Savings $,Total Savings $,Base Total ECM Cost $,Base Total ECM Payback ,Base baseline GHG tonnes
1,Barracks,1959-pre,2015,infil_reduce_plus_setback,0.086709848,0,3.973508241,0.146713367,0,1.930177858,0.902834363,0.249336378,0,0.294667373,0.142959643,0,0,1751532,17691,0,446703,208940,57703,0,116157,79060,0,2677786,831962,77676,909638,13478,8777,22255,978548.13,43.96941576,
1,Barracks,1959-pre,2015,lights_reduce_70p,0.086709848,0,7.797185615,0.071002653,0,1.930209669,0.631961786,0.249336378,0,0.503603495,0.350146148,0,0,1751532,17691,0,446703,208940,57703,0,116157,79060,0,2677786,-52947,61583,8636,-858,6959,6101,461526.93,75.64620891,
1,Barracks,1959-pre,2015,load_reduce,0.086709848,0,2.821719236,0.146713367,0,1.930177858,0.902834363,0.249336378,0,0.294667373,0.007920995,0,0,1751532,17691,0,446703,208940,57703,0,116157,79060,0,2677786,1098517,108928,1207445,17796,12309,30105,983335.24,32.6637128,
1,Barracks,1959-pre,2015,occupancy_setback,0.086709848,0,7.985539876,0.100873393,0,1.930209669,0.902834363,0.249336378,0,0.429069796,0.298134796,0,0,1751532,17691,0,446703,208940,57703,0,116157,79060,0,2677786,-96538,21269,-75269,-1564,2403,839,184110.55,219.3203115,
1,Barracks,1959-pre,2015,payback_less_than_20,0.086709848,0,2.954340231,0.194557449,0,1.930146047,0.631961786,0.249336378,0,0.296130689,0.006998469,0,0,1751532,17691,0,446703,208940,57703,0,116157,79060,0,2677786,1067833,160417,1228250,17299,18127,35426,1988855.17,56.14101927,
1,Barracks,1959-pre,2015,plug_loads_90_percent,0.086709848,0,7.462722401,0.091998061,0,1.930209669,0.902834363,0.249336378,0,0.51464199,0.349700791,0,0,1751532,17691,0,446703,208940,57703,0,116157,79060,0,2677786,24456,-8415,16042,396,-951,-555,106451.60,-191.9186522,
1,Barracks,1959-pre,2015,pump_fan_eff_,0.086709848,0,7.452415564,0.093429566,0,1.930209669,0.902834363,0.249336378,0,0.514578368,0.273258418,0,0,1751532,17691,0,446703,208940,57703,0,116157,79060,0,2677786,26842,8960,35801,435,1012,1447,51022.31,35.25434753,
2,Fire Hall,1959-pre,2015,air_temp_reset_enabled,0.005569791,0,2.897846002,0.038537714,0.131751126,0,0.513462852,0.147430936,0,0.224336668,0.077177244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,baseline,0.005569791,0,2.990024275,0.008230203,0.131751126,0,0.513462852,0.147430936,0,0.224879692,0.086001379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,boiler_eff_upgrade,0.005569791,0,2.954710765,0.008552623,0.131751126,0,0.513462852,0.147430936,0,0.224183943,0.08562805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,boiler_reset,0.005569791,0,2.16710579,0.008552623,0.131751126,0,0.513462852,0.147430936,0,0.224183943,0.08562805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,cooling_cop_3_0,0.005569791,0,2.954710765,0.006109017,0.131751126,0,0.513462852,0.147430936,0,0.224183943,0.08562805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,dcv_enabled,0.005569791,0,2.954710765,0.008552623,0.131751126,0,0.513462852,0.147430936,0,0.224183943,0.08562805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,ecm_cold_deck_reset_control,0.005569791,0,2.630814095,0.02531848,0.131751126,0,0.513462852,0.147430936,0,0.224336668,0.075480295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,economizers_enabled,0.005569791,0,2.958851321,0.008179295,0.131751126,0,0.513462852,0.147430936,0,0.224183943,0.081894763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,elec_reduce,0.005569791,0,3.134112222,0.005752657,0.131751126,0,0.359413815,0.147430936,0,0.226508763,0.068285231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,envelope_ecm_roof,0.005569791,0,2.911370686,0.00831505,0.131751126,0,0.513462852,0.147430936,0,0.222470024,0.084575942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,envelope_ecm_wall,0.005569791,0,2.880876511,0.008569593,0.131751126,0,0.513462852,0.147430936,0,0.221095495,0.083472925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,envelope_ecm_windows,0.005569791,0,2.897421764,0.008722318,0.131751126,0,0.513462852,0.147430936,0,0.221893061,0.083778376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,fans_to_variable,0.005569791,0,2.955508331,0.008518684,0.131751126,0,0.513462852,0.147430936,0,0.223505163,0.08564502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,hrv_enabled,0.005569791,0,2.565854884,0.014593762,0.131751126,0,0.513462852,0.147430936,0,0.224099095,0.08165719,0.026760887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,infil_reduce,0.005569791,0,1.340827344,0.015034969,0.131751126,0,0.513462852,0.147430936,0,0.162177423,0.044290371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,infil_reduce_plus_setback,0.005569791,0,1.588887361,0.015696779,0.131751126,0,0.513462852,0.147430936,0,0.171663369,0.047531544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,lights_reduce_70p,0.005569791,0,3.132194669,0.005684779,0.131751126,0,0.359413815,0.147430936,0,0.226389976,0.08730803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,load_reduce,0.005569791,0,1.153755678,0.015696779,0.131751126,0,0.513462852,0.147430936,0,0.171663369,0.047531544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,occupancy_setback,0.005569791,0,3.441786059,0.010538054,0.131751126,0,0.513462852,0.147430936,0,0.247160633,0.093705528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,payback_less_than_20,0.005569791,0,1.029657792,0.017784026,0.131751126,0,0.359413815,0.147430936,0,0.174531213,0.033752317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,plug_loads_90_percent,0.005569791,0,2.956628318,0.008637471,0.131751126,0,0.513462852,0.147430936,0,0.22428576,0.08562805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
2,Fire Hall,1959-pre,2015,pump_fan_eff_,0.005569791,0,2.954710765,0.008552623,0.131751126,0,0.513462852,0.147430936,0,0.224183943,0.06697858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,air_temp_reset_enabled,0.043262022,0,26.96377477,0.425548382,2.244071226,0,3.337354145,0.515932221,0,1.466174739,0.604444583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,baseline,0.043262022,0,25.68632149,0.124580831,2.244156293,0,3.337354145,0.515932221,0,1.461283378,0.588537027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,boiler_eff_upgrade,0.043262022,0,25.31147313,0.173324303,2.244113759,0,3.337354145,0.515932221,0,1.467195545,0.597639211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,boiler_reset,0.043262022,0,20.32271054,0.173324303,2.244113759,0,3.337354145,0.515932221,0,1.467195545,0.031900179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,cooling_cop_3_0,0.043262022,0,25.31147313,0.123815226,2.244113759,0,3.337354145,0.515932221,0,1.467195545,0.597639211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,dcv_enabled,0.043262022,0,17.67414505,0.25962492,2.244113759,0,3.337354145,0.515932221,0,1.467323145,0.584836606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,ecm_cold_deck_reset_control,0.043262022,0,24.46747947,0.230617024,2.244028692,0,3.337354145,0.515932221,0,1.470853432,0.591897179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,economizers_enabled,0.043262022,0,25.31155819,0.157416748,2.244113759,0,3.337354145,0.515932221,0,1.467195545,0.596916141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,elec_reduce,0.043262022,0,18.85768421,0.167199469,2.244156293,0,2.336156408,0.515932221,0,0.973423315,0.461148981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,envelope_ecm_roof,0.043262022,0,24.3961932,0.169623883,2.244113759,0,3.337354145,0.515932221,0,1.434317094,0.572204136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,envelope_ecm_wall,0.043262022,0,24.93496595,0.173962307,2.244113759,0,3.337354145,0.515932221,0,1.452308795,0.585134341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,envelope_ecm_windows,0.043262022,0,24.40291351,0.174812978,2.244113759,0,3.337354145,0.515932221,0,1.437336978,0.575096419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,exhaust_fans_occ_control,0.043262022,0,25.31138806,0.173324303,2.244113759,0,3.337354145,0.515932221,0,0.969255025,0.597554144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,fans_to_variable,0.043262022,0,25.32180878,0.172941501,2.244113759,0,3.337354145,0.515932221,0,1.459241767,0.597639211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,hrv_enabled,0.043262022,0,15.88773505,0.262389602,2.244113759,0,3.337354145,0.515932221,0,1.467110478,0.575436687,0.268259235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,infil_reduce,0.043262022,0,14.14777171,0.222322978,2.244071226,0,3.337354145,0.515932221,0,1.207145289,0.3513273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,infil_reduce_plus_setback,0.043262022,0,12.87771927,0.104122183,2.244071226,0,3.337354145,0.515932221,0,1.215184134,0.34358619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,lights_reduce_70p,0.043262022,0,26.5524326,0.116201717,2.244156293,0,2.336156408,0.515932221,0,1.470725831,0.603891646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,load_reduce,0.043262022,0,10.1318795,0.104122183,2.244071226,0,3.337354145,0.515932221,0,1.215184134,0.018587171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,occupancy_setback,0.043262022,0,23.69370874,0.074859086,2.244113759,0,3.337354145,0.515932221,0,1.599134683,0.634515818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,payback_less_than_20,0.043262022,0,6.226744716,0.310282403,2.244028692,0,2.336156408,0.515932221,0,0.641023454,0.007528442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,plug_loads_90_percent,0.043262022,0,25.33920501,0.17030442,2.244113759,0,3.337354145,0.515932221,0,1.46762088,0.596150536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
3,Food Service,1959-pre,2015,pump_fan_eff_,0.043262022,0,25.31147313,0.173324303,2.244113759,0,3.337354145,0.515932221,0,1.467195545,0.467401416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,
4,Food Service,2005-2014,2015,air_temp_reset_enabled,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-317302,-31422,-348724,-5140,-3551,-8691,25452.79,-2.928651562,
4,Food Service,2005-2014,2015,baseline,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,0,0,0,0,0,0,0.00,0,
4,Food Service,2005-2014,2015,boiler_eff_upgrade,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-11515,-22074,-33589,-187,-2494,-2681,59587.80,-22.22682062,
4,Food Service,2005-2014,2015,boiler_reset,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,262634,7515,270149,4255,849,5104,1681.63,0.329479511,
4,Food Service,2005-2014,2015,cooling_cop_3_0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-11515,-22074,-33589,-187,-2494,-2681,35758.65,-13.33832023,
4,Food Service,2005-2014,2015,dcv_enabled,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,657436,-30443,626994,10650,-3440,7210,13553.15,1.879652297,
4,Food Service,2005-2014,2015,ecm_cold_deck_reset_control,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,9348,-23262,-13914,151,-2629,-2477,25452.79,-10.27512823,
4,Food Service,2005-2014,2015,economizers_enabled,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-11538,-19754,-31292,-187,-2232,-2419,8487.19,-3.508423722,
4,Food Service,2005-2014,2015,elec_reduce,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,617489,133344,750833,10003,15068,25071,244870.34,9.766989995,
4,Food Service,2005-2014,2015,envelope_ecm_roof,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,44293,-19463,24831,718,-2199,-1482,0.00,0,
4,Food Service,2005-2014,2015,envelope_ecm_wall,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,212,-21807,-21594,3,-2464,-2461,0.00,0,
4,Food Service,2005-2014,2015,envelope_ecm_windows,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,27867,-21995,5871,451,-2485,-2034,488110.01,-239.9721821,
4,Food Service,2005-2014,2015,exhaust_fans_occ_control,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-11511,23966,12455,-186,2708,2522,11920.73,4.727386037,
4,Food Service,2005-2014,2015,fans_to_variable,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-12081,-21594,-33675,-196,-2440,-2636,7309.87,-2.773243957,
4,Food Service,2005-2014,2015,hrv_enabled,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,829852,-56618,773233,13444,-6398,7046,520127.62,73.82173862,
4,Food Service,2005-2014,2015,lights_reduce_70p,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-45524,87490,41965,-737,9886,9149,196219.23,21.44746309,
4,Food Service,2005-2014,2015,load_reduce,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,366059,15349,381408,5930,1734,7665,9443.10,1.232040981,
4,Food Service,2005-2014,2015,occupancy_setback,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,120186,-13886,106299,1947,-1569,378,7761.47,20.54010507,
4,Food Service,2005-2014,2015,payback_less_than_20,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,725011,148139,873150,11745,16740,28485,307961.96,10.81142005,
4,Food Service,2005-2014,2015,plug_loads_90_percent,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-10933,-21708,-32641,-177,-2453,-2630,4487.84,-1.706312797,
4,Food Service,2005-2014,2015,pump_fan_eff_,0,0,0,0,0,0,0,0,0,0,0,0,0,1251966,8247,207486,0,308571,47703,0,98163,25672,0,1947809,-11515,-15223,-26738,-187,-1720,-1907,18689.38,-9.801591011,
5,Hangar,1959-pre,2015,air_temp_reset_enabled,0.268663553,0,123.1234348,1.298263434,0,1.569718515,15.36829986,1.710252186,0,2.855327835,2.782931702,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,-81579,-124877,-206456,-1322,-14111,-15433,24802.22,-1.607125534,
5,Hangar,1959-pre,2015,baseline,0.268663553,0,122.1124441,0.095149204,0,1.569718515,15.36829986,1.710252186,0,2.843890463,2.449909488,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,0,0,0,0,0,0,0.00,0,
5,Hangar,1959-pre,2015,boiler_eff_upgrade,0.268663553,0,121.1237198,0.118267297,0,1.569718515,15.36829986,1.710252186,0,2.855327835,2.449301117,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,79782,-2739,77043,1292,-310,983,599376.05,609.7822881,
5,Hangar,1959-pre,2015,boiler_reset,0.268663553,0,99.91250441,0.118267297,0,1.569718515,15.36829986,1.710252186,0,2.855327835,0.104518115,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,1791358,186466,1977824,29020,21071,50091,3277.07,0.065422792,
5,Hangar,1959-pre,2015,cooling_cop_3_0,0.268663553,0,121.1237198,0.084441877,0,1.569718515,15.36829986,1.710252186,0,2.855327835,2.449301117,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,79782,-10,79772,1292,-1,1291,56802.30,43.98637267,
5,Hangar,1959-pre,2015,dcv_enabled,0.268663553,0,103.9912661,0.14576566,0,1.569718515,15.36829986,1.710252186,0,2.855327835,2.385422176,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,1462234,196,1462431,23688,22,23710,225966.24,9.530265691,
5,Hangar,1959-pre,2015,ecm_cold_deck_reset_control,0.268663553,0,119.1328869,0.621633354,0,1.569718515,15.36829986,1.710252186,0,2.855327835,2.444069128,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,240426,-42935,197492,3895,-4852,-957,24802.22,-25.92443173,
5,Hangar,1959-pre,2015,economizers_enabled,0.268663553,0,121.1259099,0.114738746,0,1.569718515,15.36829986,1.710252186,0,2.855327835,2.448692746,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,79605,-2405,77200,1290,-272,1018,9690.76,9.521352227,
5,Hangar,1959-pre,2015,elec_reduce,0.268663553,0,108.5522225,0.094054136,0,1.569718515,10.75782207,1.710252186,0,2.629500569,1.904322493,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,1094201,433441,1527643,17726,48979,66705,795037.23,11.91872163,
5,Hangar,1959-pre,2015,envelope_ecm_roof,0.268663553,0,112.5340098,0.106221554,0,1.569718515,15.36829986,1.710252186,0,2.710535568,2.298181793,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,772903,22110,795013,12521,2498,15020,3938066.73,262.1967788,
5,Hangar,1959-pre,2015,envelope_ecm_wall,0.268663553,0,116.2815744,0.111331869,0,1.569718515,15.36829986,1.710252186,0,2.668679653,2.258881035,0,0,9853498,7678,0,126664,1240099,138004,0,229479,197688,0,11793109,470505,28247,498751,7622,3192,10814,3159435.34,292.1599994,
